orig_result,0_loss_pro,0_loss_neg,0_win_pro,0_win_neg,0_draw_pro,0_draw_neg,0_area_score,1_loss_pro,1_loss_neg,1_win_pro,1_win_neg,1_draw_pro,1_draw_neg,1_area_score,2_loss_pro,2_loss_neg,2_win_pro,2_win_neg,2_draw_pro,2_draw_neg,2_area_score,3_loss_pro,3_loss_neg,3_win_pro,3_win_neg,3_draw_pro,3_draw_neg,3_area_score,4_loss_pro,4_loss_neg,4_win_pro,4_win_neg,4_draw_pro,4_draw_neg,4_area_score,5_loss_pro,5_loss_neg,5_win_pro,5_win_neg,5_draw_pro,5_draw_neg,5_area_score
0.0,8787,4691,3138,6554,4,8855,-5,5269,4691,3915,4220,156,8855,-4,3520,2348,2795,5647,4,8556,-8,4016,2348,4421,2644,156,10467,-5,2100,1613,3572,3704,156,7510,-8,4085,2348,5562,1737,156,9741,-6
0.0,4402,0,2216,1318,39,2136,-6,3384,0,2216,1318,41,2136,-3,3262,0,2216,1318,42,2877,-7,2429,0,3277,450,42,3581,-8,2130,0,1022,1318,44,2877,-6,2429,0,4209,979,42,2877,-7
1.0,1165,24645,30483,2355,18,9534,14,1165,26067,32771,1525,18,10825,14,1165,22799,26885,2355,18,9340,12,1165,24913,29173,1525,18,10631,12,1165,17442,23081,1525,18,9476,6,1165,18634,24585,806,18,8869,11
0.0,14834,0,2281,2386,131,15777,-18,11184,0,3346,1347,131,14644,-42,11184,0,3346,1347,131,14644,-45,8946,0,1312,0,216,13868,-11,8158,0,2281,0,227,13514,-18,7022,0,1312,0,227,12982,-8
1.0,984,30391,33639,749,9,9700,24,0,30391,35618,0,9,10445,24,1001,26055,25538,0,9,9638,24,1001,26055,27661,0,9,10873,24,1001,20988,21088,0,12,9033,21,1001,22588,22317,0,35,9683,22
0.0,25937,1659,2682,21676,26,7224,-15,19501,1659,2682,20631,26,7224,-15,21833,683,1602,21711,26,8751,-18,15974,683,1602,15383,26,8751,-17,17795,683,2402,15383,26,9398,-17,13448,1537,2402,9920,26,9398,-16
1.0,0,18676,19632,991,17,13412,22,0,19522,21692,0,17,14890,22,0,15832,15802,0,17,14890,22,0,16634,18206,0,17,14890,22,0,13741,14105,0,17,15171,16,0,14535,15729,0,23,15526,21
0.0,9020,3199,0,6279,147,3572,-15,6817,3199,953,6279,157,3572,-12,6743,1895,0,6279,147,3516,-16,5611,4091,953,6279,157,2863,-13,5611,2844,953,6279,157,2863,-17,3800,2844,953,6279,157,2863,-17
0.0,17050,6126,9874,18105,96,7199,-15,10571,6126,11113,13977,96,7199,-15,10571,5054,11113,13108,96,7199,-18,6330,5054,9874,8443,100,9261,-18,6330,3977,6430,8443,100,10198,-18,8506,5054,11113,6483,96,6137,-18
1.0,4528,8677,3519,1520,465,10763,-5,4528,9559,4734,1520,465,8870,-5,4528,9559,3786,1520,465,8870,-5,4528,9559,4954,1520,530,8870,-5,4528,8674,4954,1520,530,8354,-5,4528,8674,4954,543,531,8354,-5
1.0,2935,6111,7911,911,260,11672,9,1441,7305,9885,911,264,11995,9,1441,4960,7868,911,317,10958,14,612,4960,8718,911,317,10958,14,612,4960,6733,911,317,10958,14,612,4960,6733,911,442,11629,14
1.0,2311,7503,17436,3754,156,6681,14,2311,7503,18427,2715,156,6839,14,2311,5796,13497,2715,156,6018,8,1154,5796,14500,1785,158,5236,9,1154,5796,11803,1785,170,5236,6,1154,5739,14301,1785,173,7270,16
2.0,10631,14647,11106,14084,532,559,1,9005,14647,11106,4839,532,559,2,9005,14647,10072,5674,532,559,2,5976,14647,11821,3624,532,2359,4,5500,10099,7186,1934,82,559,2,5976,10454,10322,2836,549,2825,4
1.0,10106,15298,13540,9143,1036,2791,-1,7323,15105,13410,6361,586,2791,-1,7323,10676,9798,6361,586,2791,-1,5955,10676,9798,5205,586,2791,7,4874,6765,6781,5205,586,3704,7,5186,4784,6581,3406,614,3704,7
1.0,731,12820,9843,4756,293,4154,-4,0,12820,10651,2715,293,4154,-4,0,9303,7196,2715,311,4723,-4,0,9303,7196,835,311,5612,-4,0,9303,5218,835,327,5612,-8,0,8469,6136,835,351,7712,-4
1.0,1122,24631,27810,0,120,12903,20,1122,24631,30148,0,265,12903,20,1122,21517,25611,947,553,12903,15,1122,22371,27617,947,553,13932,15,0,17030,22546,0,211,13595,20,0,17030,24286,0,324,12881,20
0.0,45710,768,0,38079,0,14765,-37,36778,2109,0,29431,0,14776,-22,33062,777,0,28709,33,13384,-24,24774,1545,0,21322,0,10462,-21,25990,1545,0,21322,0,11219,-24,19184,1545,0,16277,2,9898,-22
1.0,2077,64947,55092,0,0,19868,20,2077,65125,58701,0,0,22302,20,2077,59112,46042,0,0,20528,20,2077,59112,49493,0,0,20497,20,2077,49711,38955,0,0,18118,20,2077,50424,41890,0,0,18118,20
0.0,71406,0,2048,68929,76,16024,-49,53854,0,2048,49131,76,12383,-38,56629,0,2048,49131,76,12383,-38,42242,0,2048,43476,93,14129,-37,44476,0,885,45514,106,15656,-37,32452,0,885,37688,106,13963,-36
1.0,0,20707,23818,0,633,7958,13,0,20707,25871,0,658,9385,15,0,18478,20032,0,700,9385,12,0,18478,21154,0,700,9385,12,0,13514,18033,0,447,9385,15,0,14505,19152,0,456,9385,16
0.0,22307,746,808,21406,57,9082,-26,14561,746,1740,15966,83,7996,-21,15175,746,808,10921,57,8775,-26,7429,746,1740,7612,83,7689,-21,7429,746,1567,7612,107,8446,-26,5760,2022,1567,7612,107,8446,-26
0.0,62901,794,0,60940,0,16272,-35,48722,794,0,48928,90,15499,-35,50284,794,0,50753,0,17348,-26,38521,794,0,41261,90,16055,-25,38622,794,0,45872,28,14681,-25,29454,794,0,36890,106,16266,-24
1.0,1076,38199,43915,0,299,7697,14,1076,39131,45702,0,299,8413,14,1076,26516,38848,1552,299,6562,14,1076,26516,40599,1552,299,6562,14,1076,25627,33772,1552,301,6562,14,1076,24312,34716,1552,301,7147,14
1.0,0,62423,73968,0,0,19618,44,0,66796,78310,0,0,21142,45,0,59838,65965,0,0,18450,45,0,61509,68960,0,21,20887,46,0,42419,58072,0,0,19175,44,0,51005,61788,0,0,18522,54
2.0,6359,9112,12419,11756,314,3095,-5,5033,9112,12419,8852,314,3923,-5,5033,5914,10806,8852,314,3923,-5,5033,6906,10806,7182,357,3111,-5,3981,5060,8870,6344,364,2949,-8,2807,5060,8870,5153,380,3616,-5
1.0,819,45805,47964,0,71,18931,33,819,45805,51218,0,71,18326,33,819,41908,39866,0,71,18655,23,819,42971,42216,0,71,21895,23,819,34796,33542,0,84,18861,23,819,34796,35662,0,84,18256,23
0.0,27860,1101,885,23734,12,11804,-26,20674,1101,1925,18351,12,9810,-25,21715,0,1925,18351,30,10654,-27,14897,0,885,13342,12,10772,-24,16002,0,885,13342,12,10772,-24,11165,0,885,10794,12,9775,-24
0.0,73465,708,885,93398,8,31152,-58,56574,708,885,77975,8,26656,-43,56399,708,885,71454,8,30140,-44,43412,708,885,60203,8,25721,-44,46653,708,885,62145,8,26379,-46,37106,708,885,48576,8,22613,-45
1.0,785,28654,34404,1260,100,8463,20,785,28654,36068,1260,100,8463,20,785,21718,30139,1260,126,6762,20,785,24699,31435,1260,334,7516,20,785,19562,26546,1260,360,5815,20,785,20999,28180,0,360,8392,16
0.0,87876,0,924,89391,54,21559,-54,69164,0,924,73724,54,20136,-33,69153,0,924,69162,54,16691,-33,56056,0,924,63313,54,14368,-33,57918,0,0,63333,54,16597,-34,45050,0,1039,52304,54,16126,-35
2.0,9535,18425,7916,8419,57,2299,4,8406,18425,8848,6181,87,3178,5,7298,16584,6227,6181,87,3178,5,5136,13978,8826,5338,89,4007,6,6377,9960,6555,5338,89,4007,6,3914,9366,8826,3999,89,6108,7
0.0,19749,0,0,13724,37,8807,-32,15425,0,0,7841,37,9380,-31,14125,0,0,11590,37,8894,-32,10230,764,0,9790,41,6254,-37,10004,0,1258,8294,37,8894,-34,7309,0,1258,8294,37,8894,-37
1.0,2332,34681,38858,1747,115,14111,12,2332,35637,42097,1747,115,14827,15,2332,29664,33833,1747,115,12297,15,2332,33989,34995,0,115,13035,15,3142,29504,27639,0,115,13035,14,2332,27251,30632,0,115,13358,13
1.0,1716,18383,19762,5641,44,3140,9,1716,20405,20947,1703,44,3140,9,1716,18768,16132,1703,44,3140,9,1716,11031,16692,851,44,3140,3,1716,11031,13048,851,44,3686,3,720,12674,15523,1703,189,4147,3
1.0,898,39031,40004,3190,43,16212,21,898,39031,42288,800,43,17103,21,898,32975,34708,800,103,14129,21,898,34000,37886,800,141,14129,21,898,28335,31169,800,141,14129,20,898,32081,33691,800,81,16001,20
1.0,0,40097,37994,840,111,14630,20,0,40095,41103,0,111,16877,20,0,35634,33617,0,111,16877,10,0,36414,37120,0,111,15279,19,0,31953,29634,0,111,15279,9,0,29528,31248,0,164,11932,9
0.0,41670,838,1046,42761,83,12391,-15,27840,838,1046,33362,83,9168,-15,30614,838,1046,33362,83,10889,-15,20173,838,2180,23840,83,9228,-14,21263,838,2180,23840,83,9228,-15,15092,838,2180,18806,83,9075,-15
0.0,47024,0,964,43629,67,13439,-36,36987,797,964,30045,83,11142,-27,38097,797,964,31825,83,11924,-27,26554,797,964,26783,83,10544,-23,27644,797,964,26783,83,9914,-27,17942,797,964,19049,83,10398,-26
1.0,983,22130,16307,801,38,8015,10,983,22325,17503,0,38,7046,17,0,14188,15373,801,52,9395,11,0,14383,17710,0,52,8426,18,0,9225,14585,0,52,7703,18,0,9193,16589,0,104,7864,18
1.0,2831,11091,8582,1089,149,5540,5,2831,11091,9617,0,155,4738,6,2831,9397,8305,0,155,5284,2,2831,9397,9477,0,155,5284,2,2831,7368,9477,0,406,6455,1,2831,7368,10618,0,406,6455,6
0.0,5900,8780,10259,9210,180,4331,-3,3592,8780,11294,6654,180,6158,2,3592,8780,7717,6654,187,5995,2,3592,8780,7717,3818,215,5120,2,3592,7994,6604,3818,215,5120,2,2172,7994,6604,1805,290,5378,3
1.0,0,19104,18091,5592,122,7781,17,0,19958,19210,4321,122,8554,18,0,15996,14606,5189,155,7855,12,0,14949,14606,2709,155,6156,13,0,14949,8530,670,164,6156,9,0,12398,10318,670,164,5393,13
1.0,4859,13519,16460,1770,87,6398,1,2578,13519,16460,996,87,7369,2,2578,12665,14258,996,87,7369,2,1877,13781,15246,996,87,7369,7,1877,12941,13353,996,92,7183,-1,1003,12969,13483,996,87,7744,-1
0.0,25758,3838,2030,31347,82,16347,-26,19904,3838,2030,29030,83,15859,-20,20441,677,885,29030,83,15859,-24,15072,677,885,21602,82,13271,-26,16970,677,885,22345,90,13271,-27,12464,677,885,16811,94,14000,-28
0.0,4652,5271,8800,9817,147,4405,-11,3497,5271,8800,5364,156,4198,-11,3497,3696,6033,5364,156,3874,-15,1270,4439,7253,2495,157,3874,-10,1270,3696,6033,2495,157,3874,-5,0,3696,6033,1541,174,3874,-4
0.0,26616,826,2013,19826,74,11370,-21,20530,826,2013,15123,74,10635,-21,21478,0,2013,15444,74,10848,-23,15650,826,2013,13348,74,9984,-21,16585,826,1113,13348,109,9004,-37,11597,826,1113,11632,109,8403,-36
1.0,1389,35114,33899,1524,0,15654,16,1389,38242,36997,1524,0,16563,16,785,28617,30212,1524,0,13703,16,785,28785,32930,1524,0,13703,25,785,23733,27673,1524,0,12971,24,1389,32623,29303,676,6,13910,25
1.0,2091,7389,9260,933,170,10175,18,2091,7389,10157,0,236,10175,18,2091,5316,8912,0,236,10852,18,2091,5316,9861,0,425,10852,23,2091,5316,8671,0,425,8362,23,2091,5316,9583,0,427,8998,28
1.0,0,41666,44513,0,28,19785,24,0,42906,48723,0,28,22045,25,0,36611,41553,599,28,19130,24,0,39725,44143,599,28,19807,25,0,35216,37879,599,28,19075,25,0,34405,40125,599,28,19807,24
1.0,2976,16835,13884,1323,315,10444,19,2976,16835,15781,1323,315,10444,19,2976,16835,13662,1323,453,10976,19,2976,15859,15528,1323,453,10976,19,2976,11396,12945,622,315,9786,8,3047,14138,14104,622,468,10253,19
1.0,910,47978,38430,1770,77,17340,33,0,53257,43581,1770,77,17340,33,1165,47089,35748,1770,77,15380,23,1165,47089,38054,1770,77,15380,23,1165,42345,31298,774,77,13676,20,1165,41161,34530,996,77,14243,22
1.0,998,29963,34127,714,17,8462,18,998,32579,35308,714,20,8462,18,998,28628,27881,714,20,7711,12,998,28628,28837,714,125,8373,12,998,27914,23914,714,125,8373,7,998,30308,24808,714,125,9423,7
1.0,3205,2782,2316,3917,228,4551,-4,2353,4780,4174,3057,228,5258,-3,2353,2998,3115,3057,261,4589,-4,3485,4780,4174,1786,336,4174,20,3485,2998,3115,1786,369,3505,19,3485,2998,4236,1786,463,3505,22
1.0,2438,3327,5523,585,71,12695,0,2438,3327,6522,585,71,12695,4,3574,3327,5523,585,71,11656,4,3574,3327,5523,0,71,11656,7,3574,2537,4623,0,80,11656,3,3574,2537,4623,0,80,11656,3
1.0,681,17869,17083,0,65,10774,8,681,17869,19270,0,81,10774,8,681,12428,16286,452,65,10192,8,681,12428,18473,452,81,10192,8,681,11369,16081,452,95,10626,7,681,11233,16953,0,84,9976,8
1.0,1041,6708,7021,651,413,9061,6,1041,6708,8888,651,413,10423,6,1041,5908,7761,651,413,8835,5,1041,4877,8923,651,421,8835,5,1041,5908,7603,651,413,8835,4,1041,4877,8765,651,421,8835,4
1.0,0,81256,67585,807,112,33942,34,0,84005,72600,807,112,35812,36,0,74086,60141,807,112,31623,35,0,77020,63226,807,112,33546,35,0,68229,54003,0,112,30181,36,0,71163,57088,0,112,32104,36
1.0,3391,27464,25680,2267,129,11340,17,2465,27464,29874,779,129,13089,18,2465,27464,24217,779,138,13089,18,971,23232,26752,0,129,11262,19,971,25402,22585,0,138,13089,16,971,25402,23710,0,138,14417,17
1.0,3322,31861,31062,3346,431,8372,11,1751,34828,33868,2433,431,8372,11,1751,25437,24729,2433,431,7590,11,1751,27289,26545,2513,431,9212,11,766,24397,24403,2513,431,8525,11,766,21356,24403,1624,431,8525,12
1.0,1015,9984,18394,0,484,4175,3,1015,9984,20214,0,596,4662,4,1015,7502,17959,0,484,4175,2,1015,7502,18981,0,555,4175,3,0,5731,16603,0,513,4052,2,0,5731,17625,0,584,4052,3
1.0,3716,13891,6192,1851,253,5998,-5,2602,13891,6192,0,255,5998,-1,2602,11875,6192,969,255,5998,-1,2602,11875,7331,969,256,5998,-1,2602,11875,6449,969,256,5998,-2,2602,10734,6449,0,256,5998,-2
1.0,1055,52778,39578,0,64,20555,11,0,54437,44220,0,64,22595,12,1055,47747,33466,0,64,19476,12,0,49406,38108,0,64,21516,12,0,32599,28648,0,64,13355,11,0,33587,30894,0,64,13355,13
0.0,24130,777,805,28657,218,9420,-25,17966,777,805,18615,218,8091,-25,19206,777,805,26198,218,7168,-28,13571,777,805,14366,228,6763,-25,14350,777,0,14366,241,7260,-26,9735,777,0,13325,241,6349,-26
1.0,7642,4191,5126,2632,85,6273,3,7642,4191,6708,2632,199,6273,4,6692,2590,6346,2632,89,6273,3,6692,2808,8846,2632,199,5452,4,4941,2871,5313,2632,122,5003,5,6674,2590,9090,2632,205,5717,6
0.0,41567,0,1014,43113,198,14342,-29,31189,0,1014,32465,212,11234,-28,32504,0,1014,32465,212,12048,-28,24404,0,1014,26279,216,12048,-28,25892,0,1919,25880,212,12279,-27,18631,0,1919,19694,216,12279,-27
0.0,69819,647,916,76329,22,28365,-40,55579,1572,916,63021,22,25549,-39,58688,647,1848,64485,22,27556,-39,45825,0,1848,55534,22,27794,-42,49375,647,916,55299,57,27115,-42,40225,1572,1848,43704,32,22975,-38
0.0,34748,0,1645,32309,120,5200,-12,27817,0,1645,28106,120,5200,-12,26195,823,1645,23759,120,5092,-12,20391,823,1645,21797,120,5092,-12,20340,0,1645,20104,120,5747,-23,17324,823,1645,15871,120,6852,-24
1.0,0,49060,49842,0,33,18926,33,0,49060,53503,0,79,19713,33,0,41119,42842,0,33,18481,29,0,41119,46503,0,79,19268,29,0,35723,37014,0,45,17599,28,0,35723,39806,0,91,18386,28
0.0,37624,0,851,45388,293,9494,-18,29550,1090,851,32203,293,8410,-18,27139,0,851,37163,293,10037,-19,20170,0,851,32202,356,10040,-18,20483,0,851,24034,293,9910,-28,15335,0,851,19736,317,9218,-28
0.0,21621,1083,3087,30475,311,5684,-18,12522,1083,3087,23855,359,5684,-18,13898,2025,3087,20695,350,5684,-18,8890,2025,4129,18430,350,5684,-18,8278,1083,3087,18065,368,5749,-12,5571,2025,4129,14490,361,5684,-15
0.0,47184,4431,2380,37245,62,11657,-16,37422,5408,2380,29165,97,10245,-15,37054,2646,2528,29808,72,12770,-13,26537,2646,1574,27798,81,11835,-13,26537,0,1574,28744,93,10903,-14,23899,3852,1426,18309,143,7361,-12
0.0,5986,6498,9328,2039,1080,4206,5,5134,6346,9328,1043,1091,4090,2,5134,5197,7181,1043,1094,4090,2,3195,6346,7320,1043,1092,3245,-4,4089,4617,6161,1043,1092,3686,2,5134,5197,7072,1043,1121,3122,6
1.0,0,61866,44740,0,68,18289,24,0,64172,47771,0,68,20159,27,0,45316,37835,0,136,16773,24,0,47622,40866,0,136,18643,27,0,35767,32531,0,136,12932,24,0,42965,34312,0,182,17865,31
0.0,64996,0,0,58839,64,17415,-37,53518,0,0,48442,64,15518,-37,46627,0,0,48232,64,16235,-37,36927,0,0,42108,64,14338,-37,38040,0,0,43147,64,14338,-37,29439,0,0,33438,109,13851,-40
1.0,867,10278,16538,1692,54,13605,-8,867,10278,17377,0,123,12848,-3,867,9522,13971,0,147,12848,-3,867,10278,15388,0,133,11735,-6,0,7593,12549,0,123,9988,-3,867,7303,13653,0,133,11735,-3
0.0,66672,647,0,75652,42,11123,-46,49578,647,0,65835,70,10860,-40,48243,647,0,54413,42,9001,-40,33386,647,0,46549,70,12543,-31,35274,647,0,46798,70,11106,-30,24540,647,0,35847,70,10347,-29
2.0,7595,14456,7107,10646,335,2213,0,4992,14456,8149,5806,335,2213,0,4992,13514,5979,4968,335,2213,0,4992,12321,7717,3420,415,3337,0,4992,13514,5547,2582,388,3898,-9,3915,11379,8741,2582,415,3337,9
1.0,556,49613,45044,0,153,16233,35,556,50654,48451,0,153,20250,35,556,41401,40751,0,212,18512,35,556,43337,43857,0,212,19935,35,556,38746,36877,0,212,16045,35,556,38746,38494,0,219,16045,35
0.0,3328,5482,902,2514,140,7010,0,3061,5482,902,619,140,7010,3,3061,4312,902,1810,140,7010,-2,3061,5289,1852,619,140,7751,-2,3061,5289,1852,1698,140,8297,-2,3061,2404,2098,619,149,7971,-7
0.0,50780,996,1356,48265,33,16297,-37,41201,996,1356,34783,33,16297,-36,43304,996,1356,37432,37,14868,-36,34731,996,1356,29886,33,16277,-35,36527,996,1356,32070,37,14848,-35,28960,996,1356,25691,37,13056,-34
0.0,11033,5871,6753,8883,287,3344,-4,5355,5871,7731,6152,287,3344,-4,5355,2050,5862,6152,416,2418,-4,6014,3902,6863,4111,287,3828,-12,4949,2050,4071,5228,416,1397,-12,4949,4110,5940,4123,299,3118,-9
0.0,29605,2626,1882,31269,207,6708,-25,18335,2626,1882,21194,207,6730,-25,17725,1675,1882,20573,218,6907,-26,13328,2626,1882,17039,210,6730,-25,13328,1675,1882,16128,227,7544,-26,11286,1675,1049,16183,245,7503,-25
0.0,68742,0,0,73056,110,19709,-46,53338,0,0,63911,110,17316,-46,54691,0,0,63009,110,18839,-46,42252,0,0,51735,110,17159,-35,41461,0,0,54028,110,18839,-46,33952,0,837,46395,110,16660,-35
1.0,2164,7950,5785,1871,10,6006,6,2164,7950,6813,830,10,5263,6,3777,7950,5651,830,10,5836,6,3777,7950,6844,830,10,5836,9,3777,6873,5651,830,10,6565,8,2843,7104,5816,0,10,8121,12
1.0,6224,8061,6269,6889,100,5170,1,3783,8707,6269,2632,100,6547,4,2776,4843,4137,2624,109,4259,1,1004,4843,5357,1706,109,5052,1,1004,4843,4440,1706,109,5052,-7,1004,4843,5501,899,109,5052,-5
1.0,0,42855,55159,0,39,16894,22,0,43642,56824,0,160,16894,22,0,37037,48440,0,160,16084,9,0,37037,49473,0,247,16084,9,0,31410,43541,0,247,14601,8,0,35389,44475,0,252,17601,8
0.0,29837,845,1922,25866,141,7075,-19,22572,845,1922,22082,141,7075,-13,22211,0,1922,21886,141,8379,-19,14100,845,1922,16554,493,7777,-14,14900,845,1141,16554,521,7777,-14,12307,2662,1141,13833,521,6905,-10
0.0,19850,862,2583,14767,87,3958,-25,15062,862,2583,12775,87,4828,-10,13241,0,800,10505,87,4160,-15,8895,0,800,9545,87,4160,-10,8895,0,800,10033,145,4160,-15,6778,935,800,6095,145,4160,-15
1.0,2624,17821,13894,5991,291,7397,14,2624,16917,14966,3549,293,7397,15,2624,13986,12598,2711,302,6835,10,1757,12845,12598,848,302,6835,10,756,9826,11382,848,311,5170,10,756,9826,12368,848,316,5170,11
1.0,2717,34349,50753,536,108,13994,15,2717,38389,53282,536,108,15917,20,1713,28763,42805,536,108,13252,16,1713,32803,45334,536,108,14281,21,1713,23720,37170,536,144,12262,16,1713,27620,40024,536,108,17262,19
1.0,2301,44412,33162,744,36,22207,25,807,46236,35777,744,36,23770,25,1494,38865,28877,744,36,20370,24,0,41505,31024,744,36,21993,24,807,35042,26998,744,36,16719,21,807,36350,29062,744,40,19415,22
1.0,1524,22005,18177,0,123,8322,-4,1524,21148,20337,0,123,8322,5,1524,17600,15066,0,123,6955,5,1524,17600,17013,0,123,6955,5,794,15726,12855,0,123,6888,21,794,15726,14151,0,123,6888,22
0.0,10552,4797,1943,9767,158,4272,-19,5249,4797,1943,4956,158,4272,-19,5815,3203,1943,9084,223,4272,-15,2888,4414,1943,6900,245,5608,-18,2888,3203,1943,6900,345,6195,-18,1948,3203,3182,1814,223,6417,-15
0.0,28918,1525,3871,24497,11,21399,-29,24484,1525,3871,21540,11,19754,-28,21968,1525,3871,21092,11,20019,-23,17333,1525,3871,18203,11,18374,-22,18237,696,2846,17415,21,19128,-25,14416,696,2846,12965,21,16642,-25
0.0,48729,1630,0,48196,147,21060,-27,35652,1079,0,40065,147,17344,-27,36897,0,0,40065,147,17344,-28,29987,1630,0,24420,421,17131,-22,29987,551,0,26368,421,17131,-26,23414,1630,0,19987,473,14191,-20
0.0,30964,0,2678,35168,1,8724,-27,24489,1768,2678,25344,1,7079,-22,25504,1768,2678,25344,1,7079,-22,18776,2979,2678,21288,1,7079,-22,18802,1768,1724,22999,1,7489,-22,14604,2979,2678,21106,1,7706,-22
1.0,808,4061,11295,1967,31,13668,4,808,4061,12414,793,48,14491,4,808,4061,10495,793,48,14491,1,808,5117,11461,793,69,15207,1,1589,2855,10339,793,69,13518,-1,1589,2855,11305,793,90,14234,0
1.0,2483,39262,30992,0,105,12423,10,2483,39262,33985,0,105,13797,11,2483,33818,24705,0,105,10052,3,1824,33818,26910,0,105,10733,10,1824,24600,21007,0,105,9771,9,1824,25501,23069,0,105,9771,9
0.0,8567,2541,3253,8112,491,6131,-19,6144,2541,4165,5616,519,5091,-16,6144,1715,4165,5616,526,5091,-17,3455,1715,4165,5616,526,4535,-20,3455,1715,4165,5616,547,3679,-20,2321,1715,4165,4520,547,4557,-20
0.0,20721,2694,4295,24538,463,9702,-10,14507,3806,4295,17334,463,7760,-10,15186,3437,3493,17334,463,7760,-10,9214,5205,3493,13657,468,7506,-13,8535,3830,4295,11125,488,7921,-24,6694,5601,4551,10256,468,6752,-24
0.0,25508,826,2235,23008,643,2255,-7,18744,826,3034,19140,717,2255,-7,18849,826,2235,14942,650,3369,-4,13971,826,2235,11774,617,2872,-3,13971,826,2235,11774,928,2872,-3,10186,826,3034,10986,774,3380,-3
0.0,24793,1607,1722,32646,97,6119,-27,17427,1607,1722,24547,103,5412,-24,18319,1607,1722,25291,103,5412,-24,11096,1607,1722,19590,103,5412,-20,11096,1607,1722,19590,127,4855,-20,6173,791,1722,16027,204,7001,-17
0.0,5667,698,1034,4937,107,9921,-22,3816,698,1034,4325,107,9956,-19,4509,698,1034,4202,192,10381,-23,2612,698,1034,3590,193,11200,-19,2779,698,0,3590,192,11419,-22,1805,698,0,3590,142,10415,-22
1.0,0,9995,9483,1464,76,8982,13,0,12840,14448,1464,137,10543,13,0,11881,10635,845,137,7590,12,0,11881,11700,845,137,8391,12,0,8646,9636,845,144,9816,12,0,8646,10586,845,163,9816,12
1.0,0,48616,44618,0,131,19927,37,0,51835,48785,0,131,19927,37,0,42206,38139,0,132,18956,26,0,46747,41005,0,131,18556,37,0,36166,32411,0,144,16804,25,0,38963,35486,0,132,18066,26
1.0,2282,14582,14096,0,34,8108,7,2282,16580,16330,0,50,8824,7,2282,14196,10990,0,50,7906,4,2282,14879,12102,0,245,7906,4,2282,11900,9244,0,245,6981,7,1220,12208,9686,0,242,10342,7
1.0,0,104372,97234,765,39,37636,60,0,106226,104174,765,39,38495,60,0,89424,88695,765,42,34463,55,0,93475,92285,0,42,33494,55,0,82870,79563,0,41,31911,40,0,86424,83711,0,41,34854,41
1.0,2093,2352,2795,3892,309,4122,-12,2093,2547,4902,3892,338,4122,-12,2093,2547,4902,3892,338,4122,-12,2093,2547,4902,3099,420,3630,-12,2093,1801,4902,3099,426,3630,-12,2093,988,4902,2380,469,3630,-9
1.0,865,61121,52678,744,47,27497,41,865,62837,55397,0,47,27497,42,865,54030,45935,0,47,25156,21,0,54842,49178,0,47,26594,24,0,47531,41262,0,47,24468,23,0,46964,43636,0,81,24066,24
1.0,4704,25481,24894,3965,0,7596,1,4704,25481,26839,3965,0,7596,5,4704,16512,21331,4709,0,8388,0,4704,16512,22279,3965,0,8950,0,3012,12687,16410,2809,23,7682,-2,3012,12687,17249,2809,26,7682,0
1.0,0,55006,58360,0,14,30899,25,0,59457,61642,0,14,32898,30,0,50275,52264,0,14,27349,25,0,50976,55494,0,14,29021,27,0,43682,47249,0,14,24045,25,0,45499,50708,0,14,23358,26
1.0,1172,22945,30814,2011,50,9502,16,0,23484,34057,2011,54,9502,16,0,17979,27261,2011,73,9502,13,0,19173,28817,1107,73,10265,13,0,16702,22367,1107,73,10265,13,0,12408,22381,0,123,9635,14
1.0,1474,21937,28354,0,214,9790,26,1474,23298,31552,0,214,10577,26,1474,19447,24071,0,214,9790,17,785,19447,26230,0,279,11106,18,785,15185,20995,0,279,10306,15,785,15185,22035,0,279,9723,24
1.0,0,102288,84578,996,0,33564,49,0,104685,91193,996,0,34423,51,0,91607,76708,996,1,29448,50,0,95509,81458,0,1,31947,50,0,80723,69597,0,8,29467,50,0,84473,75041,0,8,31210,51
1.0,4496,12542,12598,3526,153,4763,13,0,12542,11591,1020,153,5586,14,0,11055,8672,1020,153,5586,5,0,11055,9834,1020,153,6518,5,0,11055,7798,1020,153,5873,4,0,11055,9103,1020,153,5873,4
0.0,51437,0,948,45140,11,12382,-38,40934,0,948,35146,11,12138,-38,41856,0,948,35146,11,12952,-38,30177,0,0,32343,21,10606,-38,31024,0,0,32343,21,11994,-38,24573,0,867,23434,29,9259,-39
1.0,0,11170,18356,788,1407,11346,-1,0,11913,19576,788,1407,11919,-1,0,8953,13991,1581,1407,11141,-1,748,8023,15428,1595,1170,9469,-4,1838,6108,13136,2563,918,10388,-5,1838,6851,14356,2563,918,10961,-5
